survey_id,account_id,account_name,industry,los,relationship_score,trust_score,recommend_score,comment_text,survey_sent_date,survey_completed_date,respondent_role,insert_ts
573023cc-e662-49a3-a0bc-eeadd01bc8b6,A2348,Client_347,Banking,Audit,5,7,6,Overall satisfied,2023-04-15,2023-06-22,CXO,2025-12-19 08:13:39.153349
d0a517f2-cb54-41cc-be5c-899561106bf2,A1744,Client_500,Tech,Tax,5,8,6,Strong collaboration and trust,2023-08-27,2024-03-10,Manager,2025-12-19 08:13:39.153361
14c0fac5-b9bc-40c4-9c7a-efb47831bcfb,A2022,Client_143,Retail,Advisory,6,10,10,Needs improvement in turnaround time,2023-12-31,2024-05-02,Manager,2025-12-19 08:13:39.153371
57c21aa6-01b4-4d22-bb87-fa3e29b5c46d,A2235,Client_487,Energy,Tax,8,6,2,Needs improvement in turnaround time,2023-04-21,2023-05-06,Director,2025-12-19 08:13:39.153381
de62f3d8-89a0-464d-9f41-640c19a7a659,A2002,Client_255,Tech,Advisory,5,4,1,Strong collaboration and trust,2023-03-11,2024-05-25,Manager,2025-12-19 08:13:39.153392
f520286b-3399-4187-93c8-11fdab544bad,A1054,Client_498,Tech,Tax,8,9,5,Good delivery but slow communication,2023-11-07,2024-09-28,Manager,2025-12-19 08:13:39.153402
dd68841a-e543-4472-bfd7-67d09cd1c970,A1197,Client_390,Banking,Advisory,10,8,7,Needs improvement in turnaround time,2023-07-26,2023-10-28,Manager,2025-12-19 08:13:39.153412
1a57c601-c1d2-4835-ba9b-e5ac057c7792,A2019,Client_252,Retail,Tax,8,6,8,Overall satisfied,2023-01-19,2023-02-02,Director,2025-12-19 08:13:39.153423
ad960f9d-da63-444a-ad62-6b9755f10792,A2802,Client_469,Banking,Tax,7,6,6,Needs improvement in turnaround time,2024-04-15,2023-02-06,CXO,2025-12-19 08:13:39.153434
e6b7412c-e892-48d8-bb2e-f07b00cde640,A1362,Client_286,Pharma,Advisory,5,7,6,Good delivery but slow communication,2023-11-16,2024-02-03,Director,2025-12-19 08:13:39.153444
71ca8fe0-09f5-4547-ae39-036e74064931,A2564,Client_57,Retail,Advisory,7,9,8,Overall satisfied,2024-08-08,2024-04-26,Director,2025-12-19 08:13:39.153457
64abc91f-4821-4d59-bee9-3d0dcfa66b06,A2151,Client_438,Tech,Advisory,4,7,4,Needs improvement in turnaround time,2024-08-28,2024-01-22,Manager,2025-12-19 08:13:39.153476
c805fcfe-c0fb-4ac4-986c-03ee6732deec,A2385,Client_181,Pharma,Tax,4,4,9,Strong collaboration and trust,2023-05-12,2024-01-11,Director,2025-12-19 08:13:39.153507
04ddd064-1866-4729-9021-a97c4bc7b625,A2657,Client_380,Retail,Audit,10,9,5,Needs improvement in turnaround time,2023-04-10,2024-03-14,Director,2025-12-19 08:13:39.153526
4d351e35-d738-4db0-bdfc-e37ab98544c9,A1731,Client_211,Pharma,Audit,9,5,3,Good delivery but slow communication,2024-10-25,2023-11-16,Manager,2025-12-19 08:13:39.153536
e67572cf-6ccf-4265-ab55-2d96e87d4069,A1173,Client_467,Banking,Tax,4,6,2,Strong collaboration and trust,2024-07-05,2023-11-30,CXO,2025-12-19 08:13:39.153545
45a5f325-dbd5-4f04-960d-0360cd9162fc,A1943,Client_337,Energy,Advisory,8,7,4,Strong collaboration and trust,2024-12-13,2024-04-25,Manager,2025-12-19 08:13:39.153555
baef26db-eb37-43d5-b5b0-9b3b76e2d08e,A1045,Client_163,Energy,Advisory,7,6,9,Strong collaboration and trust,2024-05-15,2023-04-13,Manager,2025-12-19 08:13:39.153565
0543b7d6-7331-4668-b2e8-0f927f8ce731,A2382,Client_106,Pharma,Tax,8,10,10,Excellent relationship with leadership,2023-06-20,2024-09-21,Director,2025-12-19 08:13:39.153575
5de4891b-3cba-47cf-86d2-b8e317816be9,A1744,Client_497,Energy,Audit,7,9,1,Overall satisfied,2023-08-08,2023-10-22,Director,2025-12-19 08:13:39.153586
6d88c46a-9d70-4d8e-8b79-71cacfb27953,A1097,Client_153,Retail,Tax,10,5,9,Strong collaboration and trust,2024-08-15,2023-04-08,Manager,2025-12-19 08:13:39.153596
ea2d8041-35af-4112-b3d5-eb12238c3044,A1689,Client_140,Banking,Advisory,10,8,7,Needs improvement in turnaround time,2023-08-03,2023-12-22,CXO,2025-12-19 08:13:39.153606
fe91c82d-d75e-4568-95a6-f680b59abb5c,A2334,Client_422,Pharma,Advisory,10,6,6,Overall satisfied,2023-11-17,2023-07-24,Director,2025-12-19 08:13:39.153616
137a4ec7-6902-4122-96f1-519f4f2d0838,A1823,Client_129,Retail,Advisory,7,9,8,Good delivery but slow communication,2023-01-20,2024-10-04,Manager,2025-12-19 08:13:39.153625
adc21326-472c-47ad-93cb-e42a20b2e21c,A2057,Client_442,Tech,Advisory,7,5,10,Needs improvement in turnaround time,2023-10-02,2024-10-15,Manager,2025-12-19 08:13:39.153641
7fa8c66f-b3e4-4cce-922f-25029e2f8c18,A2656,Client_315,Energy,Advisory,9,9,0,Overall satisfied,2023-07-25,2024-01-09,Director,2025-12-19 08:13:39.153667
c5806094-ab2e-43f0-8d59-f0d533e82531,A1302,Client_124,Tech,Advisory,9,10,4,Needs improvement in turnaround time,2024-02-25,2023-11-23,CXO,2025-12-19 08:13:39.153688
b95a2319-eb11-4454-b0da-99fe9c20f10e,A2298,Client_105,Energy,Tax,10,6,10,Good delivery but slow communication,2023-09-20,2024-12-04,Manager,2025-12-19 08:13:39.153698
d92f72c7-5215-4628-8773-ecf84fdff0b3,A1483,Client_208,Tech,Audit,5,5,0,Good delivery but slow communication,2023-11-14,2024-04-20,Director,2025-12-19 08:13:39.153710
27fa3418-298a-41a1-81bd-62b13030c096,A2146,Client_224,Energy,Advisory,4,5,2,Excellent relationship with leadership,2023-05-20,2023-01-30,Director,2025-12-19 08:13:39.153721
c83bca7a-48aa-4f36-8fc6-a247702b0046,A2617,Client_412,Pharma,Advisory,8,5,10,Strong collaboration and trust,2024-05-12,2023-01-21,CXO,2025-12-19 08:13:39.153731
ce0e106c-7af0-484f-9b9c-2d9322923e96,A2760,Client_460,Banking,Tax,8,6,1,Needs improvement in turnaround time,2024-01-08,2024-11-18,Manager,2025-12-19 08:13:39.153743
1bf36103-e90e-47ab-9b7c-cd56c3c71df9,A2813,Client_47,Energy,Advisory,10,5,3,Strong collaboration and trust,2024-08-07,2024-05-27,CXO,2025-12-19 08:13:39.153759
2d7a57a6-16f7-4f62-8c18-59a67487e90d,A2068,Client_341,Retail,Advisory,6,7,1,Good delivery but slow communication,2024-09-06,2023-05-06,Director,2025-12-19 08:13:39.153775
57aa8266-e483-456c-9296-5d4768c1cb10,A1674,Client_427,Retail,Advisory,7,10,3,Needs improvement in turnaround time,2023-08-12,2023-05-28,CXO,2025-12-19 08:13:39.153797
7bf1bb78-a369-4829-99d2-608c3732761b,A1358,Client_110,Pharma,Tax,7,6,9,Strong collaboration and trust,2024-05-17,2024-06-30,Director,2025-12-19 08:13:39.153809
897e2a36-d428-40dc-a7e2-34ad67a3f30d,A2432,Client_486,Banking,Tax,8,7,7,Good delivery but slow communication,2023-10-12,2023-05-29,Director,2025-12-19 08:13:39.153818
90d2a574-10c4-4584-a1aa-88bf1b6bdc0a,A1973,Client_367,Pharma,Tax,4,9,9,Strong collaboration and trust,2024-11-09,2023-02-25,Manager,2025-12-19 08:13:39.153830
21d3479b-d335-4718-8c08-38771ac248f1,A2878,Client_404,Tech,Tax,8,7,4,Excellent relationship with leadership,2024-12-02,2023-05-05,Manager,2025-12-19 08:13:39.153840
258b8656-6456-48be-b2e0-35c5283a3086,A2775,Client_122,Energy,Tax,4,7,4,Excellent relationship with leadership,2023-04-03,2023-08-30,Director,2025-12-19 08:13:39.153850
cad7eddf-ccaf-4bb1-b1b9-567a3eb43495,A1430,Client_441,Tech,Tax,9,6,10,Needs improvement in turnaround time,2023-02-04,2023-10-08,CXO,2025-12-19 08:13:39.153860
109abe44-6375-4694-a28d-1ef9b38b70e7,A2685,Client_400,Energy,Tax,9,7,5,Needs improvement in turnaround time,2023-04-13,2023-06-14,Manager,2025-12-19 08:13:39.153869
349d3c28-bca7-40a3-a082-240b1d1bf869,A1534,Client_260,Banking,Tax,7,8,8,Excellent relationship with leadership,2024-04-09,2024-12-12,CXO,2025-12-19 08:13:39.153879
857d466a-fd46-4700-9a84-9ee25e413e64,A2560,Client_27,Tech,Advisory,7,10,10,Good delivery but slow communication,2023-01-04,2024-02-15,CXO,2025-12-19 08:13:39.153889
46b91292-76c4-499f-9e4c-1c4ebada11da,A2286,Client_157,Pharma,Advisory,4,4,2,Good delivery but slow communication,2024-06-12,2024-12-31,Manager,2025-12-19 08:13:39.153900
a6ddbd61-7307-4370-a992-74e465081e3a,A2562,Client_67,Retail,Advisory,7,10,5,Needs improvement in turnaround time,2024-05-04,2023-05-17,Director,2025-12-19 08:13:39.153919
cca90252-7670-4b74-bc7d-797e92a0914b,A1355,Client_352,Retail,Tax,10,6,3,Strong collaboration and trust,2024-02-29,2024-01-12,CXO,2025-12-19 08:13:39.153934
fff4fe98-7fe1-4303-b1af-2370f516b192,A1805,Client_449,Energy,Advisory,5,4,0,Overall satisfied,2024-10-24,2024-09-18,Manager,2025-12-19 08:13:39.153944
19f8a253-d75c-4b1e-8576-67f713696d31,A1468,Client_465,Banking,Tax,5,6,2,Strong collaboration and trust,2024-02-15,2024-09-24,Director,2025-12-19 08:13:39.153953
408649f1-1098-464a-a6c6-259fb6dd8352,A2229,Client_134,Tech,Audit,6,5,9,Strong collaboration and trust,2023-01-15,2024-06-22,Director,2025-12-19 08:13:39.153963
9081f031-a921-437d-aa4f-9fa39fdd84ad,A2583,Client_472,Energy,Advisory,7,4,3,Good delivery but slow communication,2023-07-15,2023-09-30,Director,2025-12-19 08:13:39.153973
ac36c1a0-6e2a-4d11-8c94-4fba725c2975,A2528,Client_254,Energy,Audit,7,10,3,Overall satisfied,2023-08-09,2023-10-17,Manager,2025-12-19 08:13:39.153982
91e00dae-7bd9-435d-bbb3-bdf9f9807d47,A2386,Client_97,Energy,Audit,7,10,2,Strong collaboration and trust,2023-10-25,2023-09-26,CXO,2025-12-19 08:13:39.153992
bb1b12c5-4122-4d3a-8079-ceae565d6111,A2265,Client_231,Tech,Tax,8,9,10,Needs improvement in turnaround time,2023-03-29,2023-01-11,Director,2025-12-19 08:13:39.154004
0d3a2851-0839-42f0-b671-671a5d326258,A1272,Client_447,Pharma,Advisory,7,9,3,Needs improvement in turnaround time,2024-12-26,2024-03-09,Manager,2025-12-19 08:13:39.154014
871e680f-e947-4e67-9eaf-dfca2839dbb1,A2223,Client_132,Banking,Audit,8,4,0,Excellent relationship with leadership,2023-08-29,2024-04-27,Director,2025-12-19 08:13:39.154024
8959f99e-01d4-45c7-af21-0d0ced2602d1,A2241,Client_481,Retail,Advisory,9,10,0,Strong collaboration and trust,2023-09-17,2024-05-31,Manager,2025-12-19 08:13:39.154035
bcedabc2-20cb-42d4-a233-8c96973ae782,A1780,Client_155,Energy,Advisory,6,5,8,Strong collaboration and trust,2024-08-17,2023-07-03,Director,2025-12-19 08:13:39.154045
79b4f4d7-5a57-49c5-be98-88ec112544b5,A1347,Client_258,Energy,Tax,7,5,1,Excellent relationship with leadership,2024-12-28,2024-06-27,Director,2025-12-19 08:13:39.154055
ec9bd009-de94-48fa-a9a2-f48ccdfb6006,A1290,Client_134,Banking,Tax,4,5,7,Excellent relationship with leadership,2024-01-05,2024-03-16,Director,2025-12-19 08:13:39.154065
e742162c-f5e4-4656-ac86-c38594afea04,A2848,Client_449,Pharma,Advisory,10,10,4,Overall satisfied,2023-11-17,2024-03-22,CXO,2025-12-19 08:13:39.154074
db0a05ae-934a-4aa3-ab6d-0e744ede06a1,A1646,Client_378,Energy,Audit,8,10,10,Needs improvement in turnaround time,2023-02-24,2023-07-13,CXO,2025-12-19 08:13:39.154084
363fa90a-5f23-4c63-b078-b5d3939a6751,A1111,Client_118,Tech,Audit,7,6,2,Needs improvement in turnaround time,2024-03-22,2023-04-29,Director,2025-12-19 08:13:39.154094
cb5725f3-9217-45bf-944f-5ab1261d7e84,A1083,Client_227,Pharma,Advisory,8,7,7,Needs improvement in turnaround time,2023-04-26,2023-06-01,CXO,2025-12-19 08:13:39.154104
3af235fc-7076-4c49-b979-32f4531038d4,A1715,Client_48,Tech,Tax,5,10,2,Overall satisfied,2023-10-07,2024-07-30,Manager,2025-12-19 08:13:39.154114
6f76bbb4-cc81-4e87-b990-6b840f1b22d7,A2199,Client_109,Retail,Audit,8,10,9,Good delivery but slow communication,2024-03-02,2023-03-20,CXO,2025-12-19 08:13:39.154124
7108393b-2e9e-4a1b-9a6a-84eb76865772,A2573,Client_256,Banking,Tax,4,6,10,Strong collaboration and trust,2024-02-08,2024-01-18,Manager,2025-12-19 08:13:39.154134
fe12ead4-eff1-452a-ba3a-199d9ca29e6c,A2902,Client_488,Banking,Tax,5,4,1,Needs improvement in turnaround time,2024-12-25,2024-11-06,Director,2025-12-19 08:13:39.154154
98e9b130-8da1-413a-af34-049baa9ca85f,A1929,Client_322,Pharma,Advisory,9,4,5,Strong collaboration and trust,2024-11-02,2024-09-29,Director,2025-12-19 08:13:39.154174
3bd66fc6-71d4-4878-8b87-b285155772fa,A1665,Client_486,Retail,Audit,5,10,0,Excellent relationship with leadership,2023-11-27,2023-02-26,Manager,2025-12-19 08:13:39.154184
95b86cf1-bcca-455d-b28e-94cbb93f5c03,A1144,Client_281,Retail,Tax,4,7,4,Good delivery but slow communication,2023-09-03,2024-02-13,CXO,2025-12-19 08:13:39.154194
81d511d8-260e-44af-bb2f-1555b1ffa760,A1042,Client_437,Tech,Audit,7,10,6,Excellent relationship with leadership,2024-10-24,2024-10-31,CXO,2025-12-19 08:13:39.154209
1348930b-d7c0-4d34-8541-39509d425957,A1246,Client_153,Energy,Tax,9,10,4,Overall satisfied,2023-05-15,2024-01-03,Manager,2025-12-19 08:13:39.154219
99b47ffb-d078-4d7e-86bf-3acbc52caabd,A1196,Client_427,Pharma,Advisory,5,7,7,Needs improvement in turnaround time,2024-05-02,2023-10-02,Manager,2025-12-19 08:13:39.154228
42c25a2e-3d55-4f97-a2e8-ed9c89831b91,A2229,Client_217,Banking,Tax,10,6,9,Good delivery but slow communication,2024-03-20,2024-10-07,Director,2025-12-19 08:13:39.154240
2c501dc4-5ef1-497e-9f67-63179f86e642,A1190,Client_21,Retail,Tax,7,9,3,Good delivery but slow communication,2024-05-22,2024-06-23,Manager,2025-12-19 08:13:39.154251
99582545-20b8-4994-9899-6b71159b8482,A2325,Client_269,Banking,Tax,7,7,1,Needs improvement in turnaround time,2023-11-04,2023-06-02,CXO,2025-12-19 08:13:39.154261
986ef677-bfca-42e9-a65a-c3610130ae7e,A2401,Client_463,Pharma,Audit,8,7,4,Overall satisfied,2023-02-18,2024-07-18,CXO,2025-12-19 08:13:39.154274
7489496a-cf1a-4506-bb55-3259c8953e00,A2878,Client_24,Retail,Audit,8,7,6,Strong collaboration and trust,2024-04-20,2024-11-07,Manager,2025-12-19 08:13:39.154284
08cb785d-e599-45ca-9cf8-aaa65b276321,A2164,Client_417,Pharma,Tax,6,8,1,Overall satisfied,2023-01-17,2023-04-27,Manager,2025-12-19 08:13:39.154294
36eacefe-ad34-446a-a48f-a35af33e8133,A2354,Client_237,Tech,Audit,10,7,0,Strong collaboration and trust,2024-03-02,2024-12-22,Director,2025-12-19 08:13:39.154304
6a0a5ee3-1fca-4194-9158-100c25254f3a,A1642,Client_301,Energy,Advisory,7,8,4,Excellent relationship with leadership,2023-07-11,2023-08-05,CXO,2025-12-19 08:13:39.154313
2e0f7ef3-469a-4308-8478-03059e7af0b8,A1160,Client_383,Retail,Tax,10,9,1,Needs improvement in turnaround time,2024-07-01,2023-01-19,CXO,2025-12-19 08:13:39.154323
31204e00-4a59-4ae7-907a-34cc8b123355,A1808,Client_60,Banking,Audit,9,7,7,Needs improvement in turnaround time,2024-11-04,2024-09-08,Manager,2025-12-19 08:13:39.154335
4cac2d3c-51e8-4754-8852-e996bb0673e6,A1996,Client_156,Retail,Advisory,6,9,10,Needs improvement in turnaround time,2023-11-06,2023-03-31,CXO,2025-12-19 08:13:39.154346
284386e9-8a63-462d-94d3-1ffbb4705acb,A1276,Client_8,Tech,Audit,10,4,3,Strong collaboration and trust,2023-08-03,2024-05-07,Manager,2025-12-19 08:13:39.154356
0cf21a1b-b78c-4336-b7e0-766d41384b88,A1297,Client_333,Tech,Tax,10,9,8,Good delivery but slow communication,2023-03-30,2023-11-05,Director,2025-12-19 08:13:39.154366
5f1add5c-0c3e-498a-b376-0015f85354f4,A1303,Client_243,Energy,Audit,4,5,2,Needs improvement in turnaround time,2024-05-11,2024-04-27,CXO,2025-12-19 08:13:39.154376
b86da7e6-66a2-427f-a913-1dbd2c9046d5,A2760,Client_231,Retail,Audit,5,6,9,Needs improvement in turnaround time,2023-02-22,2023-12-08,CXO,2025-12-19 08:13:39.154386
42faba19-f16f-415a-99d4-ceea6aa7e252,A1210,Client_323,Energy,Tax,10,7,9,Overall satisfied,2024-07-21,2023-10-25,CXO,2025-12-19 08:13:39.154396
9ef5baa0-6778-4eac-b5fb-1cc727429f37,A1998,Client_205,Energy,Advisory,8,9,9,Needs improvement in turnaround time,2023-08-26,2023-03-04,Manager,2025-12-19 08:13:39.154406
d4936e45-58ef-44c2-90cc-dd041ad57992,A1038,Client_217,Retail,Tax,8,4,4,Needs improvement in turnaround time,2024-04-29,2023-04-30,Director,2025-12-19 08:13:39.154415
5d46e176-9ebe-483b-b5da-b320092776be,A2275,Client_481,Pharma,Tax,9,7,0,Good delivery but slow communication,2023-10-22,2023-07-16,Director,2025-12-19 08:13:39.154427
adc66404-f1c1-4dad-9cec-7f94289f20ed,A1704,Client_225,Tech,Advisory,5,8,10,Excellent relationship with leadership,2024-09-08,2024-11-03,Director,2025-12-19 08:13:39.154437
db3ef59d-1bd6-4a98-bddf-a04a4c9e97e7,A1268,Client_453,Pharma,Advisory,9,7,6,Excellent relationship with leadership,2024-04-28,2023-06-15,Manager,2025-12-19 08:13:39.154447
ad6c88f6-763d-411d-bf7d-db02829edd4e,A1424,Client_145,Banking,Advisory,7,5,2,Good delivery but slow communication,2023-06-10,2024-09-12,Director,2025-12-19 08:13:39.154458
a695f2f8-3fa8-4ec7-9f2d-622e46418f5a,A1206,Client_407,Energy,Tax,6,5,3,Overall satisfied,2023-02-18,2023-01-19,Director,2025-12-19 08:13:39.154469
1128f4f2-14a5-4ef5-973a-2298d3f8d478,A2804,Client_134,Pharma,Advisory,5,5,8,Strong collaboration and trust,2023-03-07,2023-12-12,Director,2025-12-19 08:13:39.154479
10c2a4a3-22d1-42fe-96e7-ccc02e4f326c,A1233,Client_317,Tech,Audit,8,5,7,Excellent relationship with leadership,2023-12-15,2023-12-30,CXO,2025-12-19 08:13:39.154490
b1856a7a-e181-4572-8a49-96ed3d794725,A2577,Client_450,Retail,Tax,5,10,8,Overall satisfied,2024-11-16,2023-04-17,Manager,2025-12-19 08:13:39.154500
e0889660-cd22-4e9e-9a4a-c0470577984a,A1103,Client_475,Energy,Tax,10,10,1,Strong collaboration and trust,2024-09-17,2024-09-16,CXO,2025-12-19 08:13:39.154510
fd462300-8df8-4ee2-9e73-12b59ea8943a,A2686,Client_288,Banking,Advisory,4,5,10,Strong collaboration and trust,2023-07-30,2024-01-06,CXO,2025-12-19 08:13:39.154525
4401b465-9d8e-4389-b12c-b8ea9019e0e1,A2491,Client_150,Energy,Advisory,7,9,1,Good delivery but slow communication,2024-10-24,2024-01-08,Director,2025-12-19 08:13:39.154548
1386ddf0-7eef-4ed5-b708-65d15b80ed48,A2677,Client_71,Banking,Audit,7,7,0,Good delivery but slow communication,2024-04-30,2023-12-16,Director,2025-12-19 08:13:39.154569
443396c1-40db-4e56-bc7e-4d573bcb8df8,A2034,Client_88,Banking,Tax,6,9,6,Excellent relationship with leadership,2024-10-06,2024-11-11,CXO,2025-12-19 08:13:39.154579
b3719a12-9fe8-4bd5-ae47-531e528606fe,A1310,Client_386,Retail,Tax,10,5,2,Needs improvement in turnaround time,2024-02-28,2024-02-24,Director,2025-12-19 08:13:39.154589
69eb3615-f9c4-4557-8a04-cf7fa78c3276,A2949,Client_437,Retail,Advisory,6,4,7,Good delivery but slow communication,2023-01-11,2024-06-13,CXO,2025-12-19 08:13:39.154598
a2fc7d59-9ab4-4e0c-8f9c-d21cb85618ec,A1173,Client_174,Pharma,Tax,10,5,6,Strong collaboration and trust,2024-02-07,2023-02-07,Manager,2025-12-19 08:13:39.154608
cefd2a34-589a-47cf-9dbd-7852270eb440,A2889,Client_329,Tech,Advisory,4,9,10,Overall satisfied,2023-10-30,2024-03-05,Director,2025-12-19 08:13:39.154618
18cb6b81-d2f1-4862-b173-9a0787a897fb,A2814,Client_349,Retail,Tax,9,9,5,Excellent relationship with leadership,2023-01-09,2023-10-14,Manager,2025-12-19 08:13:39.154627
0bdb2f81-8cb4-4ec5-98c1-d46f0d078dcb,A2250,Client_472,Tech,Advisory,7,7,10,Good delivery but slow communication,2024-07-11,2024-10-01,Manager,2025-12-19 08:13:39.154641
54d5131a-f51b-4c00-8b1d-e0d32bb091c3,A2335,Client_227,Pharma,Advisory,7,10,3,Excellent relationship with leadership,2023-03-28,2023-02-07,Manager,2025-12-19 08:13:39.154651
8ef1d3af-9281-485e-afaa-d89e13e3767d,A1685,Client_200,Tech,Advisory,8,6,3,Strong collaboration and trust,2024-06-07,2024-07-19,Director,2025-12-19 08:13:39.154660
d9ba0fbd-3dca-40d1-88e1-35daf3c13b4d,A2067,Client_175,Tech,Audit,4,10,8,Overall satisfied,2023-09-22,2023-09-05,Director,2025-12-19 08:13:39.154670
2a067c3e-6668-420b-8333-c2b200491c37,A2487,Client_217,Retail,Audit,9,4,5,Excellent relationship with leadership,2024-10-04,2024-06-03,Director,2025-12-19 08:13:39.154679
13f68e7e-ffd5-422b-8f2e-c9475de47488,A1253,Client_25,Banking,Tax,6,8,0,Needs improvement in turnaround time,2023-12-14,2023-08-30,Manager,2025-12-19 08:13:39.154689
47cec196-dbd5-46a4-a149-5f36c6b45023,A2191,Client_290,Retail,Advisory,5,6,4,Excellent relationship with leadership,2024-11-13,2024-08-09,Manager,2025-12-19 08:13:39.154699
8a913abf-3103-48d4-a71d-adeaa51cc430,A1286,Client_366,Energy,Advisory,9,5,1,Excellent relationship with leadership,2024-06-12,2024-08-19,CXO,2025-12-19 08:13:39.154720
3f05eb55-8990-437a-8e22-a1bec91ff247,A2685,Client_399,Pharma,Tax,4,5,6,Needs improvement in turnaround time,2023-03-25,2023-04-05,CXO,2025-12-19 08:13:39.154742
961681dc-ee3d-4bc1-a245-35bcbe80a199,A1870,Client_455,Tech,Tax,5,7,1,Excellent relationship with leadership,2024-11-24,2024-06-22,Director,2025-12-19 08:13:39.154751
56113bb5-6817-4bf6-82c8-0c1bb155b3b5,A2204,Client_287,Retail,Tax,10,6,9,Needs improvement in turnaround time,2024-10-13,2024-03-09,Director,2025-12-19 08:13:39.154766
3f50ece5-d499-4a2b-b96e-654b43da878d,A2411,Client_477,Energy,Advisory,7,10,2,Good delivery but slow communication,2024-06-01,2023-05-11,Director,2025-12-19 08:13:39.154776
d14af123-9fd8-4f0d-92c4-79cb3eb950a1,A2456,Client_235,Tech,Advisory,8,10,8,Strong collaboration and trust,2024-12-12,2023-08-06,Director,2025-12-19 08:13:39.154785
18a5d10c-1cce-4a21-a035-8f8ff92ecce3,A1969,Client_17,Tech,Advisory,6,4,9,Needs improvement in turnaround time,2023-04-23,2023-05-04,Director,2025-12-19 08:13:39.154795
7b97c94d-da42-44e3-9804-d0078f14e8c4,A2170,Client_149,Banking,Advisory,5,4,5,Excellent relationship with leadership,2024-01-19,2023-11-07,Director,2025-12-19 08:13:39.154804
4409e816-c15a-4bf0-bf6a-e1a2889e36e9,A1995,Client_15,Tech,Audit,10,8,6,Strong collaboration and trust,2023-11-09,2023-10-18,CXO,2025-12-19 08:13:39.154830
d5ceaad4-371a-4eea-8f60-5b18d5b21cb2,A1374,Client_420,Energy,Audit,4,8,5,Strong collaboration and trust,2023-02-15,2024-03-03,Director,2025-12-19 08:13:39.154847
f261cf0f-a3c5-4945-8fc9-37640d61ed5a,A2173,Client_159,Retail,Tax,6,10,6,Needs improvement in turnaround time,2024-09-12,2023-05-16,CXO,2025-12-19 08:13:39.154868
8b4b77fb-a092-48a4-8442-ca61c837e9ca,A2033,Client_326,Energy,Tax,9,7,2,Excellent relationship with leadership,2023-04-02,2024-10-01,Manager,2025-12-19 08:13:39.154878
a59e871d-6099-4ec9-819f-19e3a67a72aa,A2277,Client_210,Energy,Audit,7,6,8,Strong collaboration and trust,2024-11-17,2024-03-29,Manager,2025-12-19 08:13:39.154890
0fd922ac-8ecc-46a3-80a6-168e593e78c0,A1568,Client_331,Banking,Audit,9,4,9,Excellent relationship with leadership,2024-07-28,2024-10-22,CXO,2025-12-19 08:13:39.154900
a81063f0-b1c5-4f71-87b8-b4c8b28c76fb,A2318,Client_287,Banking,Audit,8,8,9,Strong collaboration and trust,2024-08-06,2024-06-18,CXO,2025-12-19 08:13:39.154911
